,imaging_complete,imaging_complete,images_available,images_available,report_available,report_available,repeat_visit,repeat_visit
,count,proportion,count,proportion,count,proportion,count,proportion
YES,20.0,0.5555555555555556,12,0.3333333333333333,19.0,0.5277777777777778,3.0,0.08333333333333333
SOME,,,2,0.05555555555555555,,,,
NO,15.0,0.4166666666666667,8,0.2222222222222222,3.0,0.08333333333333333,10.0,0.2777777777777778
N/A,,,13,0.3611111111111111,13.0,0.3611111111111111,17.0,0.4722222222222222
