,imaging_complete,imaging_complete,images_available,images_available,report_available,report_available,repeat_visit,repeat_visit
,count,proportion,count,proportion,count,proportion,count,proportion
YES,116.0,0.7945205479452054,59,0.4041095890410959,100,0.684931506849315,9.0,0.06164383561643835
SOME,,,7,0.04794520547945205,4,0.0273972602739726,,
NO,29.0,0.19863013698630136,54,0.3698630136986301,15,0.10273972602739725,55.0,0.3767123287671233
N/A,,,25,0.17123287671232876,26,0.1780821917808219,41.0,0.2808219178082192
